"SalesOrderNumber","OrderDate","ProductKey","ResellerKey","EmployeeKey","SalesTerritoryKey","Quantity","Unit Price","Sales","Cost"
"SO43692","7/27/2017 12:00:00 AM","262","221","287","4","1","183.94","183.94","181.4900"
"SO43692","7/27/2017 12:00:00 AM","315","221","287","4","8","874.79","6998.32","7077.6700"
"SO43692","7/27/2017 12:00:00 AM","272","221","287","4","2","183.94","367.88","362.9700"
"SO43692","7/27/2017 12:00:00 AM","232","221","287","4","10","28.84","288.40","317.2400"
"SO43692","7/27/2017 12:00:00 AM","338","221","287","4","1","419.46","419.46","413.1500"
"SO43692","7/27/2017 12:00:00 AM","317","221","287","4","4","874.79","3499.16","3538.8300"
"SO43692","7/27/2017 12:00:00 AM","285","221","287","4","2","178.58","357.16","352.4000"
"SO43692","7/27/2017 12:00:00 AM","319","221","287","4","8","874.79","6998.32","7077.6700"
"SO43692","7/27/2017 12:00:00 AM","215","221","287","4","3","20.19","60.57","36.0800"
"SO43692","7/27/2017 12:00:00 AM","326","221","287","4","6","419.46","2516.76","2478.8800"
"SO43692","7/27/2017 12:00:00 AM","275","221","287","4","3","356.90","1070.70","1056.4200"
"SO43692","7/27/2017 12:00:00 AM","223","221","287","4","6","5.19","31.14","34.2300"
"SO43692","7/27/2017 12:00:00 AM","229","221","287","4","4","28.84","115.36","126.9000"
"SO43692","7/27/2017 12:00:00 AM","322","221","287","4","7","419.46","2936.22","2892.0200"
"SO43692","7/27/2017 12:00:00 AM","316","221","287","4","2","874.79","1749.58","1769.4200"
"SO43692","7/27/2017 12:00:00 AM","235","221","287","4","4","28.84","115.36","126.9000"
"SO43692","7/27/2017 12:00:00 AM","332","221","287","4","2","419.46","838.92","826.2900"
"SO43692","7/27/2017 12:00:00 AM","330","221","287","4","1","419.46","419.46","413.1500"
"SO43692","7/27/2017 12:00:00 AM","314","221","287","4","2","2146.96","4293.92","4342.5900"
"SO43692","7/27/2017 12:00:00 AM","334","221","287","4","1","419.46","419.46","413.1500"
"SO43692","7/27/2017 12:00:00 AM","253","221","287","4","1","178.58","178.58","176.2000"
"SO43692","7/27/2017 12:00:00 AM","324","221","287","4","3","419.46","1258.38","1239.4400"
"SO43692","7/27/2017 12:00:00 AM","220","221","287","4","3","20.19","60.57","36.0800"
"SO43692","7/27/2017 12:00:00 AM","328","221","287","4","1","419.46","419.46","413.1500"
"SO43692","7/27/2017 12:00:00 AM","270","221","287","4","2","183.94","367.88","362.9700"
"SO43692","7/27/2017 12:00:00 AM","212","221","287","4","4","20.19","80.76","48.1100"
"SO43692","7/27/2017 12:00:00 AM","264","221","287","4","2","183.94","367.88","362.9700"
"SO43693","7/27/2017 12:00:00 AM","235","485","281","5","3","28.84","86.52","95.1700"
"SO43693","7/27/2017 12:00:00 AM","346","485","281","5","1","2039.99","2039.99","1912.1500"
"SO43693","7/27/2017 12:00:00 AM","218","485","281","5","6","5.70","34.20","20.3800"
"SO43693","7/27/2017 12:00:00 AM","212","485","281","5","2","20.19","40.38","24.0600"
"SO43693","7/27/2017 12:00:00 AM","344","485","281","5","3","2039.99","6119.97","5736.4600"
"SO43693","7/27/2017 12:00:00 AM","215","485","281","5","2","20.19","40.38","24.0600"
"SO43693","7/27/2017 12:00:00 AM","347","485","281","5","1","2039.99","2039.99","1912.1500"
"SO43693","7/27/2017 12:00:00 AM","350","485","281","5","3","2024.99","6074.97","5694.2800"
"SO43693","7/27/2017 12:00:00 AM","345","485","281","5","1","2039.99","2039.99","1912.1500"
"SO43693","7/27/2017 12:00:00 AM","351","485","281","5","1","2024.99","2024.99","1898.0900"
"SO43694","7/30/2017 12:00:00 AM","349","315","285","5","3","2024.99","6074.97","5694.2800"
"SO43694","7/30/2017 12:00:00 AM","344","315","285","5","3","2039.99","6119.97","5736.4600"
"SO43694","7/30/2017 12:00:00 AM","232","315","285","5","2","28.84","57.68","63.4500"
"SO43694","7/30/2017 12:00:00 AM","345","315","285","5","1","2039.99","2039.99","1912.1500"
"SO43694","7/30/2017 12:00:00 AM","235","315","285","5","3","28.84","86.52","95.1700"
"SO43694","7/30/2017 12:00:00 AM","212","315","285","5","1","20.19","20.19","12.0300"
"SO43694","7/30/2017 12:00:00 AM","215","315","285","5","1","20.19","20.19","12.0300"
"SO43694","7/30/2017 12:00:00 AM","347","315","285","5","1","2039.99","2039.99","1912.1500"
"SO43694","7/30/2017 12:00:00 AM","346","315","285","5","2","2039.99","4079.98","3824.3100"
"SO43694","7/30/2017 12:00:00 AM","223","315","285","5","1","5.19","5.19","5.7100"
"SO43694","7/30/2017 12:00:00 AM","220","315","285","5","5","20.19","100.95","60.1400"
"SO43695","7/31/2017 12:00:00 AM","347","27","285","5","2","2039.99","4079.98","3824.3100"
"SO43695","7/31/2017 12:00:00 AM","307","27","285","5","2","722.59","1445.18","1247.6800"
"SO43695","7/31/2017 12:00:00 AM","304","27","285","5","1","714.70","714.70","617.0300"
"SO43695","7/31/2017 12:00:00 AM","293","27","285","5","1","722.59","722.59","623.8400"
"SO43695","7/31/2017 12:00:00 AM","350","27","285","5","5","2024.99","10124.95","9490.4700"
"SO43695","7/31/2017 12:00:00 AM","351","27","285","5","6","2024.99","12149.94","11388.5700"
"SO43695","7/31/2017 12:00:00 AM","218","27","285","5","2","5.70","11.40","6.7900"
"SO43695","7/31/2017 12:00:00 AM","348","27","285","5","5","2024.99","10124.95","9490.4700"
"SO43696","7/31/2017 12:00:00 AM","326","603","285","5","1","419.46","419.46","413.1500"
"SO43843","8/1/2017 12:00:00 AM","347","18","281","3","2","2039.99","4079.98","3824.3100"
"SO43843","8/1/2017 12:00:00 AM","351","18","281","3","2","2024.99","4049.98","3796.1900"
"SO43843","8/1/2017 12:00:00 AM","293","18","281","3","2","722.59","1445.18","1247.6800"
"SO43843","8/1/2017 12:00:00 AM","350","18","281","3","5","2024.99","10124.95","9490.4700"
"SO43843","8/1/2017 12:00:00 AM","307","18","281","3","2","722.59","1445.18","1247.6800"
"SO43843","8/1/2017 12:00:00 AM","292","18","281","3","1","818.70","818.70","706.8100"
"SO43843","8/1/2017 12:00:00 AM","300","18","281","3","1","809.76","809.76","699.0900"
"SO43843","8/1/2017 12:00:00 AM","344","18","281","3","2","2039.99","4079.98","3824.3100"
"SO43843","8/1/2017 12:00:00 AM","218","18","281","3","2","5.70","11.40","6.7900"
"SO43843","8/1/2017 12:00:00 AM","349","18","281","3","3","2024.99","6074.97","5694.2800"
"SO43844","8/1/2017 12:00:00 AM","348","353","288","6","4","2024.99","8099.96","7592.3800"
"SO43844","8/1/2017 12:00:00 AM","349","353","288","6","2","2024.99","4049.98","3796.1900"
"SO43844","8/1/2017 12:00:00 AM","350","353","288","6","3","2024.99","6074.97","5694.2800"
"SO43844","8/1/2017 12:00:00 AM","351","353","288","6","1","2024.99","2024.99","1898.0900"
"SO43845","8/1/2017 12:00:00 AM","262","206","285","5","1","183.94","183.94","181.4900"
"SO43845","8/1/2017 12:00:00 AM","232","206","285","5","3","28.84","86.52","95.1700"
"SO43845","8/1/2017 12:00:00 AM","342","206","285","5","1","419.46","419.46","413.1500"
"SO43845","8/1/2017 12:00:00 AM","328","206","285","5","2","419.46","838.92","826.2900"
"SO43845","8/1/2017 12:00:00 AM","324","206","285","5","2","419.46","838.92","826.2900"
"SO43845","8/1/2017 12:00:00 AM","315","206","285","5","1","874.79","874.79","884.7100"
"SO43845","8/1/2017 12:00:00 AM","332","206","285","5","2","419.46","838.92","826.2900"
"SO43845","8/1/2017 12:00:00 AM","314","206","285","5","2","2146.96","4293.92","4342.5900"
"SO43845","8/1/2017 12:00:00 AM","270","206","285","5","1","183.94","183.94","181.4900"
"SO43845","8/1/2017 12:00:00 AM","223","206","285","5","4","5.19","20.76","22.8200"
"SO43846","8/2/2017 12:00:00 AM","270","318","284","6","3","183.94","551.82","544.4600"
"SO43846","8/2/2017 12:00:00 AM","223","318","284","6","1","5.19","5.19","5.7100"
"SO43846","8/2/2017 12:00:00 AM","285","318","284","6","1","178.58","178.58","176.2000"
"SO43846","8/2/2017 12:00:00 AM","262","318","284","6","1","183.94","183.94","181.4900"
"SO43847","8/3/2017 12:00:00 AM","232","210","284","6","1","28.84","28.84","31.7200"
"SO43847","8/3/2017 12:00:00 AM","223","210","284","6","1","5.19","5.19","5.7100"
"SO43847","8/3/2017 12:00:00 AM","319","210","284","6","1","874.79","874.79","884.7100"
"SO43848","8/3/2017 12:00:00 AM","346","164","289","1","1","2039.99","2039.99","1912.1500"
"SO43848","8/3/2017 12:00:00 AM","351","164","289","1","1","2024.99","2024.99","1898.0900"
"SO43848","8/3/2017 12:00:00 AM","348","164","289","1","1","2024.99","2024.99","1898.0900"
"SO43848","8/3/2017 12:00:00 AM","349","164","289","1","4","2024.99","8099.96","7592.3800"
"SO43848","8/3/2017 12:00:00 AM","344","164","289","1","2","2039.99","4079.98","3824.3100"
"SO43849","8/3/2017 12:00:00 AM","349","697","272","1","2","2024.99","4049.98","3796.1900"
"SO43849","8/3/2017 12:00:00 AM","229","697","272","1","1","28.84","28.84","31.7200"
"SO43849","8/3/2017 12:00:00 AM","350","697","272","1","2","2024.99","4049.98","3796.1900"
"SO43849","8/3/2017 12:00:00 AM","344","697","272","1","2","2039.99","4079.98","3824.3100"
"SO43849","8/3/2017 12:00:00 AM","220","697","272","1","1","20.19","20.19","12.0300"
"SO43849","8/3/2017 12:00:00 AM","346","697","272","1","1","2039.99","2039.99","1912.1500"
"SO43849","8/3/2017 12:00:00 AM","232","697","272","1","4","28.84","115.36","126.9000"
"SO43849","8/3/2017 12:00:00 AM","345","697","272","1","1","2039.99","2039.99","1912.1500"
"SO43849","8/3/2017 12:00:00 AM","212","697","272","1","1","20.19","20.19","12.0300"
"SO43849","8/3/2017 12:00:00 AM","347","697","272","1","2","2039.99","4079.98","3824.3100"
"SO43849","8/3/2017 12:00:00 AM","215","697","272","1","1","20.19","20.19","12.0300"
"SO43850","8/3/2017 12:00:00 AM","332","191","288","6","1","419.46","419.46","413.1500"
"SO43850","8/3/2017 12:00:00 AM","316","191","288","6","1","874.79","874.79","884.7100"
"SO43850","8/3/2017 12:00:00 AM","324","191","288","6","1","419.46","419.46","413.1500"
"SO43850","8/3/2017 12:00:00 AM","326","191","288","6","2","419.46","838.92","826.2900"
"SO43850","8/3/2017 12:00:00 AM","314","191","288","6","1","2146.96","2146.96","2171.2900"
"SO43850","8/3/2017 12:00:00 AM","262","191","288","6","3","183.94","551.82","544.4600"
"SO43850","8/3/2017 12:00:00 AM","270","191","288","6","1","183.94","183.94","181.4900"
"SO43850","8/3/2017 12:00:00 AM","319","191","288","6","3","874.79","2624.37","2654.1200"
"SO43850","8/3/2017 12:00:00 AM","317","191","288","6","1","874.79","874.79","884.7100"
"SO43850","8/3/2017 12:00:00 AM","275","191","288","6","3","356.90","1070.70","1056.4200"
"SO43850","8/3/2017 12:00:00 AM","285","191","288","6","1","178.58","178.58","176.2000"
"SO43851","8/4/2017 12:00:00 AM","324","558","281","2","2","419.46","838.92","826.2900"
"SO43851","8/4/2017 12:00:00 AM","322","558","281","2","1","419.46","419.46","413.1500"
"SO43851","8/4/2017 12:00:00 AM","220","558","281","2","1","20.19","20.19","12.0300"
"SO43851","8/4/2017 12:00:00 AM","342","558","281","2","3","419.46","1258.38","1239.4400"
"SO43851","8/4/2017 12:00:00 AM","212","558","281","2","1","20.19","20.19","12.0300"
"SO43851","8/4/2017 12:00:00 AM","262","558","281","2","1","183.94","183.94","181.4900"
"SO43851","8/4/2017 12:00:00 AM","315","558","281","2","1","874.79","874.79","884.7100"
"SO43851","8/4/2017 12:00:00 AM","285","558","281","2","3","178.58","535.74","528.6000"
"SO43851","8/4/2017 12:00:00 AM","314","558","281","2","1","2146.96","2146.96","2171.2900"
"SO43851","8/4/2017 12:00:00 AM","332","558","281","2","1","419.46","419.46","413.1500"
"SO43851","8/4/2017 12:00:00 AM","223","558","281","2","1","5.19","5.19","5.7100"
"SO43851","8/4/2017 12:00:00 AM","215","558","281","2","3","20.19","60.57","36.0800"
"SO43852","8/4/2017 12:00:00 AM","349","568","288","6","1","2024.99","2024.99","1898.0900"
"SO43853","8/5/2017 12:00:00 AM","350","11","288","6","2","2024.99","4049.98","3796.1900"
"SO43853","8/5/2017 12:00:00 AM","346","11","288","6","1","2039.99","2039.99","1912.1500"
"SO43853","8/5/2017 12:00:00 AM","344","11","288","6","1","2039.99","2039.99","1912.1500"
"SO43853","8/5/2017 12:00:00 AM","349","11","288","6","4","2024.99","8099.96","7592.3800"
"SO43853","8/5/2017 12:00:00 AM","348","11","288","6","2","2024.99","4049.98","3796.1900"
"SO43853","8/5/2017 12:00:00 AM","351","11","288","6","3","2024.99","6074.97","5694.2800"
"SO43854","8/5/2017 12:00:00 AM","319","208","288","6","2","874.79","1749.58","1769.4200"
"SO43855","8/5/2017 12:00:00 AM","332","102","284","6","2","419.46","838.92","826.2900"
"SO43855","8/5/2017 12:00:00 AM","322","102","284","6","2","419.46","838.92","826.2900"
"SO43855","8/5/2017 12:00:00 AM","314","102","284","6","1","2146.96","2146.96","2171.2900"
"SO43855","8/5/2017 12:00:00 AM","324","102","284","6","4","419.46","1677.84","1652.5900"
"SO43855","8/5/2017 12:00:00 AM","285","102","284","6","1","178.58","178.58","176.2000"
"SO43855","8/5/2017 12:00:00 AM","326","102","284","6","3","419.46","1258.38","1239.4400"
"SO43855","8/5/2017 12:00:00 AM","275","102","284","6","2","356.90","713.80","704.2800"
"SO43855","8/5/2017 12:00:00 AM","334","102","284","6","1","419.46","419.46","413.1500"
"SO43855","8/5/2017 12:00:00 AM","264","102","284","6","1","183.94","183.94","181.4900"
"SO43855","8/5/2017 12:00:00 AM","342","102","284","6","2","419.46","838.92","826.2900"
"SO43855","8/5/2017 12:00:00 AM","262","102","284","6","1","183.94","183.94","181.4900"
"SO43855","8/5/2017 12:00:00 AM","316","102","284","6","1","874.79","874.79","884.7100"
"SO43855","8/5/2017 12:00:00 AM","338","102","284","6","2","419.46","838.92","826.2900"
"SO43856","8/6/2017 12:00:00 AM","218","389","288","6","2","5.70","11.40","6.7900"
"SO43856","8/6/2017 12:00:00 AM","350","389","288","6","1","2024.99","2024.99","1898.0900"
"SO43857","8/7/2017 12:00:00 AM","322","533","288","6","1","419.46","419.46","413.1500"
"SO43857","8/7/2017 12:00:00 AM","332","533","288","6","1","419.46","419.46","413.1500"
"SO43857","8/7/2017 12:00:00 AM","326","533","288","6","2","419.46","838.92","826.2900"
"SO43857","8/7/2017 12:00:00 AM","319","533","288","6","3","874.79","2624.37","2654.1200"
"SO43857","8/7/2017 12:00:00 AM","232","533","288","6","1","28.84","28.84","31.7200"
"SO43857","8/7/2017 12:00:00 AM","223","533","288","6","3","5.19","15.57","17.1200"
"SO43857","8/7/2017 12:00:00 AM","235","533","288","6","1","28.84","28.84","31.7200"
"SO43857","8/7/2017 12:00:00 AM","262","533","288","6","1","183.94","183.94","181.4900"
"SO43857","8/7/2017 12:00:00 AM","220","533","288","6","2","20.19","40.38","24.0600"
"SO43857","8/7/2017 12:00:00 AM","215","533","288","6","1","20.19","20.19","12.0300"
"SO43857","8/7/2017 12:00:00 AM","285","533","288","6","2","178.58","357.16","352.4000"
"SO43857","8/7/2017 12:00:00 AM","328","533","288","6","1","419.46","419.46","413.1500"
"SO43857","8/7/2017 12:00:00 AM","315","533","288","6","2","874.79","1749.58","1769.4200"
"SO43857","8/7/2017 12:00:00 AM","212","533","288","6","2","20.19","40.38","24.0600"
"SO43858","8/8/2017 12:00:00 AM","326","36","281","2","2","419.46","838.92","826.2900"
"SO43858","8/8/2017 12:00:00 AM","324","36","281","2","2","419.46","838.92","826.2900"
"SO43858","8/8/2017 12:00:00 AM","342","36","281","2","5","419.46","2097.30","2065.7300"
"SO43858","8/8/2017 12:00:00 AM","332","36","281","2","1","419.46","419.46","413.1500"
"SO43858","8/8/2017 12:00:00 AM","285","36","281","2","2","178.58","357.16","352.4000"
"SO43858","8/8/2017 12:00:00 AM","328","36","281","2","3","419.46","1258.38","1239.4400"
"SO43858","8/8/2017 12:00:00 AM","315","36","281","2","2","874.79","1749.58","1769.4200"
"SO43858","8/8/2017 12:00:00 AM","253","36","281","2","1","178.58","178.58","176.2000"
"SO43858","8/8/2017 12:00:00 AM","314","36","281","2","2","2146.96","4293.92","4342.5900"
"SO43858","8/8/2017 12:00:00 AM","264","36","281","2","1","183.94","183.94","181.4900"
"SO43858","8/8/2017 12:00:00 AM","334","36","281","2","1","419.46","419.46","413.1500"
"SO43858","8/8/2017 12:00:00 AM","270","36","281","2","1","183.94","183.94","181.4900"
"SO43858","8/8/2017 12:00:00 AM","317","36","281","2","1","874.79","874.79","884.7100"
"SO43859","8/8/2017 12:00:00 AM","232","259","282","4","1","28.84","28.84","31.7200"
"SO43859","8/8/2017 12:00:00 AM","326","259","282","4","1","419.46","419.46","413.1500"
"SO43859","8/8/2017 12:00:00 AM","319","259","282","4","3","874.79","2624.37","2654.1200"
"SO43859","8/8/2017 12:00:00 AM","322","259","282","4","2","419.46","838.92","826.2900"
"SO43860","8/9/2017 12:00:00 AM","324","1","286","1","2","419.46","838.92","826.2900"
"SO43860","8/9/2017 12:00:00 AM","342","1","286","1","1","419.46","419.46","413.1500"
"SO43860","8/9/2017 12:00:00 AM","319","1","286","1","2","874.79","1749.58","1769.4200"
"SO43860","8/9/2017 12:00:00 AM","332","1","286","1","2","419.46","838.92","826.2900"
"SO43860","8/9/2017 12:00:00 AM","275","1","286","1","1","356.90","356.90","352.1400"
"SO43860","8/9/2017 12:00:00 AM","326","1","286","1","1","419.46","419.46","413.1500"
"SO43860","8/9/2017 12:00:00 AM","285","1","286","1","1","178.58","178.58","176.2000"
"SO43860","8/9/2017 12:00:00 AM","338","1","286","1","1","419.46","419.46","413.1500"
"SO43860","8/9/2017 12:00:00 AM","314","1","286","1","2","2146.96","4293.92","4342.5900"
"SO43860","8/9/2017 12:00:00 AM","270","1","286","1","1","183.94","183.94","181.4900"
"SO43860","8/9/2017 12:00:00 AM","328","1","286","1","1","419.46","419.46","413.1500"
"SO43860","8/9/2017 12:00:00 AM","317","1","286","1","1","874.79","874.79","884.7100"
"SO43861","8/10/2017 12:00:00 AM","275","584","285","5","1","356.90","356.90","352.1400"
"SO43861","8/10/2017 12:00:00 AM","330","584","285","5","3","419.46","1258.38","1239.4400"
"SO43861","8/10/2017 12:00:00 AM","342","584","285","5","5","419.46","2097.30","2065.7300"
"SO43861","8/10/2017 12:00:00 AM","338","584","285","5","2","419.46","838.92","826.2900"
"SO43861","8/10/2017 12:00:00 AM","262","584","285","5","1","183.94","183.94","181.4900"
"SO43861","8/10/2017 12:00:00 AM","232","584","285","5","9","28.84","259.56","285.5200"
"SO43861","8/10/2017 12:00:00 AM","332","584","285","5","4","419.46","1677.84","1652.5900"
"SO43861","8/10/2017 12:00:00 AM","314","584","285","5","1","2146.96","2146.96","2171.2900"
"SO43861","8/10/2017 12:00:00 AM","276","584","285","5","2","356.90","713.80","704.2800"
"SO43861","8/10/2017 12:00:00 AM","272","584","285","5","2","183.94","367.88","362.9700"
"SO43861","8/10/2017 12:00:00 AM","334","584","285","5","2","419.46","838.92","826.2900"
"SO43861","8/10/2017 12:00:00 AM","220","584","285","5","4","20.19","80.76","48.1100"
"SO43861","8/10/2017 12:00:00 AM","315","584","285","5","3","874.79","2624.37","2654.1200"
"SO43861","8/10/2017 12:00:00 AM","317","584","285","5","2","874.79","1749.58","1769.4200"
"SO43861","8/10/2017 12:00:00 AM","270","584","285","5","2","183.94","367.88","362.9700"
"SO43861","8/10/2017 12:00:00 AM","322","584","285","5","4","419.46","1677.84","1652.5900"
"SO43861","8/10/2017 12:00:00 AM","316","584","285","5","2","874.79","1749.58","1769.4200"
"SO43861","8/10/2017 12:00:00 AM","235","584","285","5","6","28.84","173.04","190.3500"
"SO43861","8/10/2017 12:00:00 AM","328","584","285","5","2","419.46","838.92","826.2900"
