DateKey,Flight,Departure Airport,Scheduled Departure Time,Actual Departure Time,Arrival Airport,Scheduled Arrival Time,Actual Arrival Time
20210727,TTA32,SEA,10:15,10:20,PDX,11:15,11:26
20210727,TTA33,PDX,12:15,12:13,SEA,13:15,13:15
20210727,TTA22,SEA,13:35,13:46,SFO,15:45,15:47
20210727,TTA34,SEA,14:15,14:13,PDX,15:15,15:25
20210727,TTA12,SEA,14:05,14:14,LAX,16:50,16:54
20210727,TTA35,PDX,16:15,16:12,SEA,17:15,17:34
20210727,TTA23,SFO,17:35,17:31,SEA,19:45,19:55
20210727,TTA13,LAX,18:05,18:05,SEA,20:50,20:59
20210727,TTA36,SEA,18:15,18:21,PDX,19:15,20:51
20210727,TTA37,PDX,20:15,20:12,SEA,21:15,21:23
20210728,TTA35,PDX,16:15,,SEA,17:15,
20210728,TTA34,SEA,14:15,,PDX,15:15,
20210728,TTA10,SEA,06:10,06:19,LAX,08:55,09:05
20210728,TTA30,SEA,06:15,06:24,PDX,07:15,07:19
20210728,TTA20,SEA,06:30,06:34,SFO,08:40,08:40
20210728,TTA31,PDX,08:15,08:10,SEA,09:15,09:20
20210728,TTA21,SFO,10:05,10:05,SEA,12:15,12:24
20210728,TTA11,LAX,09:50,10:07,SEA,12:35,13:17
20210728,TTA32,SEA,10:15,10:30,PDX,11:15,11:10
20210728,TTA33,PDX,12:15,12:23,SEA,13:15,13:10
20210728,TTA22,SEA,13:35,13:35,SFO,15:45,15:46
20210728,TTA12,SEA,14:05,14:03,LAX,16:50,16:44
20210728,TTA23,SFO,17:35,17:30,SEA,19:45,19:50
20210728,TTA13,LAX,18:05,18:12,SEA,20:50,20:44
20210728,TTA36,SEA,18:15,18:20,PDX,19:15,19:23
20210728,TTA37,PDX,20:15,20:16,SEA,21:15,21:11
20210729,TTA10,SEA,06:10,06:16,LAX,08:55,08:52
20210729,TTA20,SEA,06:30,06:35,SFO,08:40,08:47
20210729,TTA30,SEA,06:15,07:50,PDX,07:15,07:18
20210729,TTA31,PDX,08:15,08:14,SEA,09:15,09:14
20210729,TTA11,LAX,09:50,09:46,SEA,12:35,12:42
20210729,TTA21,SFO,10:05,10:09,SEA,12:15,12:56
20210729,TTA32,SEA,10:15,10:22,PDX,11:15,11:22
20210729,TTA33,PDX,12:15,12:11,SEA,13:15,13:14
20210729,TTA22,SEA,13:35,13:47,SFO,15:45,15:45
20210729,TTA12,SEA,14:05,14:04,LAX,16:50,16:49
20210729,TTA34,SEA,14:15,14:27,PDX,15:15,15:16
20210729,TTA35,PDX,16:15,16:23,SEA,17:15,17:24
20210729,TTA23,SFO,17:35,17:36,SEA,19:45,20:45
20210729,TTA13,LAX,18:05,18:01,SEA,20:50,20:50
20210729,TTA36,SEA,18:15,18:16,PDX,19:15,19:25
20210729,TTA37,PDX,20:15,20:14,SEA,21:15,21:11
20210730,TTA10,SEA,06:10,06:19,LAX,08:55,09:03
20210730,TTA30,SEA,06:15,06:33,PDX,07:15,07:23
20210730,TTA20,SEA,06:30,07:10,SFO,08:40,08:40
20210730,TTA31,PDX,08:15,08:11,SEA,09:15,09:35
20210730,TTA32,SEA,10:15,10:19,PDX,11:15,11:17
20210730,TTA21,SFO,10:05,10:45,SEA,12:15,12:25
20210730,TTA11,LAX,09:50,10:50,SEA,12:35,12:31
20210730,TTA33,PDX,12:15,12:57,SEA,13:15,13:57
20210730,TTA22,SEA,13:35,13:40,SFO,15:45,15:59
20210730,TTA12,SEA,14:05,14:13,LAX,16:50,17:09
20210730,TTA34,SEA,14:15,14:23,PDX,15:15,15:26
20210730,TTA35,PDX,16:15,16:14,SEA,17:15,17:16
20210730,TTA23,SFO,17:35,17:37,SEA,19:45,20:04
20210730,TTA13,LAX,18:05,18:14,SEA,20:50,20:49
20210730,TTA36,SEA,18:15,18:23,PDX,19:15,19:13
20210730,TTA37,PDX,20:15,20:18,SEA,21:15,21:14
20210731,TTA23,SFO,17:35,,SEA,19:45,
20210731,TTA22,SEA,13:35,,SFO,15:45,
20210731,TTA30,SEA,06:15,06:27,PDX,07:15,07:15
20210731,TTA20,SEA,06:30,06:33,SFO,08:40,08:50
20210731,TTA10,SEA,06:10,06:51,LAX,08:55,09:02
20210731,TTA31,PDX,08:15,08:08,SEA,09:15,09:25
20210731,TTA11,LAX,09:50,10:00,SEA,12:35,12:30
20210731,TTA21,SFO,10:05,10:01,SEA,12:15,12:25
20210731,TTA32,SEA,10:15,10:19,PDX,11:15,11:18
20210731,TTA33,PDX,12:15,12:25,SEA,13:15,13:25
20210731,TTA12,SEA,14:05,13:58,LAX,16:50,16:50
20210731,TTA34,SEA,14:15,14:22,PDX,15:15,15:10
20210731,TTA35,PDX,16:15,16:18,SEA,17:15,17:22
20210731,TTA13,LAX,18:05,18:05,SEA,20:50,20:56
20210731,TTA36,SEA,18:15,18:23,PDX,19:15,19:17
20210731,TTA37,PDX,20:15,21:10,SEA,21:15,21:10
20210801,TTA23,SFO,17:35,,SEA,19:45,
20210801,TTA13,LAX,18:05,,SEA,20:50,
20210801,TTA22,SEA,13:35,,SFO,15:45,
20210801,TTA12,SEA,14:05,,LAX,16:50,
20210801,TTA10,SEA,06:10,06:20,LAX,08:55,08:56
20210801,TTA30,SEA,06:15,06:23,PDX,07:15,07:14
20210801,TTA20,SEA,06:30,06:31,SFO,08:40,10:16
20210801,TTA31,PDX,08:15,08:17,SEA,09:15,09:18
20210801,TTA11,LAX,09:50,10:00,SEA,12:35,12:37
20210801,TTA21,SFO,10:05,10:04,SEA,12:15,12:11
20210801,TTA32,SEA,10:15,10:15,PDX,11:15,11:27
20210801,TTA33,PDX,12:15,13:15,SEA,13:15,13:31
20210801,TTA36,SEA,18:15,18:27,PDX,19:15,19:21
20210801,TTA37,PDX,20:15,20:18,SEA,21:15,21:12
20210802,TTA10,SEA,06:10,06:10,LAX,08:55,08:49
20210802,TTA30,SEA,06:15,06:16,PDX,07:15,07:55
20210802,TTA20,SEA,06:30,06:25,SFO,08:40,08:49
20210802,TTA31,PDX,08:15,08:57,SEA,09:15,09:23
20210802,TTA11,LAX,09:50,09:46,SEA,12:35,12:30
20210802,TTA21,SFO,10:05,11:00,SEA,12:15,12:18
20210802,TTA22,SEA,13:35,13:34,SFO,15:45,16:03
20210802,TTA34,SEA,14:15,14:25,PDX,15:15,15:22
20210802,TTA35,PDX,16:15,16:15,SEA,17:15,17:35
20210802,TTA23,SFO,17:35,17:43,SEA,19:45,19:55
20210802,TTA36,SEA,18:15,18:23,PDX,19:15,19:27
20210802,TTA37,PDX,20:15,20:23,SEA,21:15,21:20
20210803,TTA21,SFO,10:05,,SEA,12:15,
20210803,TTA20,SEA,06:30,,SFO,08:40,
20210803,TTA10,SEA,06:10,06:15,LAX,08:55,08:56
20210803,TTA30,SEA,06:15,06:19,PDX,07:15,07:20
20210803,TTA31,PDX,08:15,08:15,SEA,09:15,09:34
20210803,TTA11,LAX,09:50,09:52,SEA,12:35,12:36
20210803,TTA32,SEA,10:15,10:18,PDX,11:15,11:23
20210803,TTA33,PDX,12:15,12:09,SEA,13:15,13:11
20210803,TTA22,SEA,13:35,13:46,SFO,15:45,15:55
20210803,TTA12,SEA,14:05,14:06,LAX,16:50,16:57
20210803,TTA23,SFO,17:35,17:44,SEA,19:45,19:51
20210803,TTA36,SEA,18:15,18:24,PDX,19:15,19:22
20210803,TTA13,LAX,18:05,19:40,SEA,20:50,21:04
20210803,TTA37,PDX,20:15,20:16,SEA,21:15,21:11
20210804,TTA30,SEA,06:15,06:16,PDX,07:15,07:16
20210804,TTA10,SEA,06:10,06:17,LAX,08:55,08:57
20210804,TTA20,SEA,06:30,06:35,SFO,08:40,08:42
20210804,TTA31,PDX,08:15,08:20,SEA,09:15,09:15
20210804,TTA11,LAX,09:50,10:10,SEA,12:35,12:45
20210804,TTA21,SFO,10:05,10:18,SEA,12:15,12:27
20210804,TTA34,SEA,14:15,14:15,PDX,15:15,15:29
20210804,TTA22,SEA,13:35,15:11,SFO,15:45,17:21
20210804,TTA35,PDX,16:15,16:13,SEA,17:15,17:20
20210804,TTA23,SFO,17:35,17:35,SEA,19:45,19:43
20210804,TTA36,SEA,18:15,18:15,PDX,19:15,19:23
20210804,TTA37,PDX,20:15,20:21,SEA,21:15,21:08
20210805,TTA30,SEA,06:15,06:18,PDX,07:15,07:34
20210805,TTA10,SEA,06:10,06:18,LAX,08:55,09:35
20210805,TTA20,SEA,06:30,06:37,SFO,08:40,08:36
20210805,TTA31,PDX,08:15,08:23,SEA,09:15,09:21
20210805,TTA11,LAX,09:50,09:58,SEA,12:35,12:42
20210805,TTA21,SFO,10:05,10:03,SEA,12:15,12:11
20210805,TTA32,SEA,10:15,10:15,PDX,11:15,11:21
20210805,TTA33,PDX,12:15,12:22,SEA,13:15,13:21
20210805,TTA22,SEA,13:35,13:45,SFO,15:45,16:01
20210805,TTA12,SEA,14:05,14:23,LAX,16:50,16:50
20210805,TTA23,SFO,17:35,17:41,SEA,19:45,19:44
20210805,TTA13,LAX,18:05,18:11,SEA,20:50,20:52
20210805,TTA36,SEA,18:15,18:12,PDX,19:15,19:12
20210805,TTA37,PDX,20:15,20:20,SEA,21:15,21:15
20210806,TTA30,SEA,06:15,06:10,PDX,07:15,07:18
20210806,TTA10,SEA,06:10,06:20,LAX,08:55,08:55
20210806,TTA20,SEA,06:30,06:38,SFO,08:40,08:49
20210806,TTA31,PDX,08:15,08:15,SEA,09:15,09:19
20210806,TTA11,LAX,09:50,09:45,SEA,12:35,12:39
20210806,TTA21,SFO,10:05,10:07,SEA,12:15,12:25
20210806,TTA22,SEA,13:35,13:44,SFO,15:45,15:57
20210806,TTA34,SEA,14:15,14:34,PDX,15:15,15:23
20210806,TTA35,PDX,16:15,16:22,SEA,17:15,17:16
20210806,TTA23,SFO,17:35,17:45,SEA,19:45,20:27
20210806,TTA36,SEA,18:15,18:12,PDX,19:15,19:16
20210806,TTA37,PDX,20:15,20:10,SEA,21:15,21:20
20210807,TTA10,SEA,06:10,06:12,LAX,08:55,08:55
20210807,TTA30,SEA,06:15,06:20,PDX,07:15,07:56
20210807,TTA20,SEA,06:30,06:37,SFO,08:40,08:47
20210807,TTA31,PDX,08:15,08:23,SEA,09:15,09:34
20210807,TTA11,LAX,09:50,09:45,SEA,12:35,12:37
20210807,TTA21,SFO,10:05,10:13,SEA,12:15,12:32
20210807,TTA32,SEA,10:15,10:18,PDX,11:15,11:14
20210807,TTA33,PDX,12:15,12:11,SEA,13:15,13:14
20210807,TTA22,SEA,13:35,13:42,SFO,15:45,15:51
20210807,TTA12,SEA,14:05,14:07,LAX,16:50,16:50
20210807,TTA23,SFO,17:35,17:41,SEA,19:45,19:53
20210807,TTA13,LAX,18:05,18:11,SEA,20:50,20:59
20210807,TTA36,SEA,18:15,18:55,PDX,19:15,19:27
20210807,TTA37,PDX,20:15,20:25,SEA,21:15,21:20
20210808,TTA37,PDX,20:15,,SEA,21:15,
20210808,TTA36,SEA,18:15,,PDX,19:15,
20210808,TTA33,PDX,12:15,,SEA,13:15,
20210808,TTA32,SEA,10:15,,PDX,11:15,
20210808,TTA20,SEA,06:30,,SFO,08:40,
20210808,TTA21,SFO,10:05,,SEA,12:15,
20210808,TTA10,SEA,06:10,06:14,LAX,08:55,08:52
20210808,TTA30,SEA,06:15,06:17,PDX,07:15,07:34
20210808,TTA31,PDX,08:15,08:23,SEA,09:15,09:13
20210808,TTA11,LAX,09:50,10:00,SEA,12:35,12:50
20210808,TTA22,SEA,13:35,13:44,SFO,15:45,15:48
20210808,TTA12,SEA,14:05,14:09,LAX,16:50,16:52
20210808,TTA23,SFO,17:35,17:35,SEA,19:45,19:40
20210808,TTA13,LAX,18:05,17:59,SEA,20:50,21:09
20210809,TTA10,SEA,06:10,06:09,LAX,08:55,08:55
20210809,TTA30,SEA,06:15,06:29,PDX,07:15,07:56
20210809,TTA20,SEA,06:30,07:11,SFO,08:40,08:44
20210809,TTA31,PDX,08:15,08:13,SEA,09:15,09:25
20210809,TTA11,LAX,09:50,09:56,SEA,12:35,13:17
20210809,TTA21,SFO,10:05,10:05,SEA,12:15,12:13
20210809,TTA22,SEA,13:35,13:36,SFO,15:45,15:44
20210809,TTA34,SEA,14:15,14:19,PDX,15:15,15:18
20210809,TTA35,PDX,16:15,16:22,SEA,17:15,17:12
20210809,TTA23,SFO,17:35,17:41,SEA,19:45,19:56
20210809,TTA36,SEA,18:15,18:17,PDX,19:15,19:17
20210809,TTA37,PDX,20:15,20:10,SEA,21:15,22:10
20210810,TTA10,SEA,06:10,06:13,LAX,08:55,09:55
20210810,TTA30,SEA,06:15,06:19,PDX,07:15,07:24
20210810,TTA20,SEA,06:30,06:47,SFO,08:40,08:45
20210810,TTA31,PDX,08:15,08:24,SEA,09:15,09:15
20210810,TTA11,LAX,09:50,09:59,SEA,12:35,12:31
20210810,TTA21,SFO,10:05,10:15,SEA,12:15,12:19
20210810,TTA32,SEA,10:15,10:24,PDX,11:15,11:21
20210810,TTA33,PDX,12:15,12:20,SEA,13:15,13:23
20210810,TTA12,SEA,14:05,14:09,LAX,16:50,17:00
20210810,TTA22,SEA,13:35,14:35,SFO,15:45,15:43
20210810,TTA23,SFO,17:35,17:44,SEA,19:45,19:38
20210810,TTA13,LAX,18:05,18:01,SEA,20:50,20:55
20210810,TTA36,SEA,18:15,18:15,PDX,19:15,19:22
20210810,TTA37,PDX,20:15,20:21,SEA,21:15,21:22
20210811,TTA30,SEA,06:15,06:22,PDX,07:15,07:55
20210811,TTA10,SEA,06:10,06:26,LAX,08:55,08:57
20210811,TTA20,SEA,06:30,06:42,SFO,08:40,08:55
20210811,TTA31,PDX,08:15,08:15,SEA,09:15,09:10
20210811,TTA11,LAX,09:50,09:48,SEA,12:35,12:44
20210811,TTA21,SFO,10:05,10:20,SEA,12:15,12:15
20210811,TTA22,SEA,13:35,13:47,SFO,15:45,15:50
20210811,TTA34,SEA,14:15,14:28,PDX,15:15,15:15
20210811,TTA35,PDX,16:15,16:26,SEA,17:15,17:19
20210811,TTA23,SFO,17:35,17:30,SEA,19:45,19:49
20210811,TTA36,SEA,18:15,18:14,PDX,19:15,19:16
20210811,TTA37,PDX,20:15,20:17,SEA,21:15,21:35
20210812,TTA10,SEA,06:10,06:07,LAX,08:55,08:59
20210812,TTA30,SEA,06:15,06:14,PDX,07:15,08:50
20210812,TTA20,SEA,06:30,06:37,SFO,08:40,08:47
20210812,TTA31,PDX,08:15,08:13,SEA,09:15,09:09
20210812,TTA11,LAX,09:50,09:53,SEA,12:35,12:38
20210812,TTA32,SEA,10:15,10:20,PDX,11:15,11:24
20210812,TTA21,SFO,10:05,10:46,SEA,12:15,12:19
20210812,TTA33,PDX,12:15,12:16,SEA,13:15,13:34
20210812,TTA22,SEA,13:35,13:39,SFO,15:45,15:51
20210812,TTA12,SEA,14:05,14:04,LAX,16:50,17:04
20210812,TTA23,SFO,17:35,17:43,SEA,19:45,19:41
20210812,TTA13,LAX,18:05,18:05,SEA,20:50,20:52
20210812,TTA36,SEA,18:15,18:19,PDX,19:15,19:21
20210812,TTA37,PDX,20:15,20:25,SEA,21:15,21:21
20210813,TTA10,SEA,06:10,06:23,LAX,08:55,08:57
20210813,TTA20,SEA,06:30,06:32,SFO,08:40,08:35
20210813,TTA30,SEA,06:15,06:34,PDX,07:15,07:22
20210813,TTA31,PDX,08:15,08:26,SEA,09:15,09:29
20210813,TTA11,LAX,09:50,09:50,SEA,12:35,12:31
20210813,TTA21,SFO,10:05,10:04,SEA,12:15,12:16
20210813,TTA22,SEA,13:35,13:51,SFO,15:45,15:53
20210813,TTA34,SEA,14:15,14:21,PDX,15:15,15:14
20210813,TTA35,PDX,16:15,16:57,SEA,17:15,17:20
20210813,TTA23,SFO,17:35,17:45,SEA,19:45,19:50
20210813,TTA36,SEA,18:15,18:10,PDX,19:15,19:14
20210813,TTA37,PDX,20:15,20:12,SEA,21:15,21:13
20210814,TTA10,SEA,06:10,06:18,LAX,08:55,08:55
20210814,TTA30,SEA,06:15,06:24,PDX,07:15,07:18
20210814,TTA20,SEA,06:30,06:32,SFO,08:40,08:43
20210814,TTA31,PDX,08:15,08:25,SEA,09:15,09:15
20210814,TTA11,LAX,09:50,09:43,SEA,12:35,12:33
20210814,TTA21,SFO,10:05,10:08,SEA,12:15,12:26
20210814,TTA32,SEA,10:15,10:27,PDX,11:15,11:16
20210814,TTA33,PDX,12:15,12:16,SEA,13:15,13:20
20210814,TTA22,SEA,13:35,13:50,SFO,15:45,16:25
20210814,TTA12,SEA,14:05,13:58,LAX,16:50,16:46
20210814,TTA23,SFO,17:35,17:43,SEA,19:45,20:27
20210814,TTA13,LAX,18:05,18:04,SEA,20:50,20:54
20210814,TTA36,SEA,18:15,18:14,PDX,19:15,19:13
20210814,TTA37,PDX,20:15,20:12,SEA,21:15,21:21
20210815,TTA30,SEA,06:15,,PDX,07:15,
20210815,TTA31,PDX,08:15,,SEA,09:15,
20210815,TTA20,SEA,06:30,06:33,SFO,08:40,08:41
20210815,TTA10,SEA,06:10,06:51,LAX,08:55,08:58
20210815,TTA11,LAX,09:50,09:51,SEA,12:35,12:41
20210815,TTA21,SFO,10:05,10:00,SEA,12:15,12:10
20210815,TTA32,SEA,10:15,10:17,PDX,11:15,11:20
20210815,TTA33,PDX,12:15,12:23,SEA,13:15,13:28
20210815,TTA22,SEA,13:35,13:36,SFO,15:45,15:46
20210815,TTA12,SEA,14:05,14:15,LAX,16:50,17:08
20210815,TTA23,SFO,17:35,17:35,SEA,19:45,19:50
20210815,TTA13,LAX,18:05,18:11,SEA,20:50,20:57
20210815,TTA36,SEA,18:15,18:15,PDX,19:15,19:26
20210815,TTA37,PDX,20:15,20:25,SEA,21:15,21:13
20210816,TTA30,SEA,06:15,,PDX,07:15,
20210816,TTA31,PDX,08:15,,SEA,09:15,
20210816,TTA10,SEA,06:10,06:10,LAX,08:55,08:57
20210816,TTA20,SEA,06:30,06:25,SFO,08:40,08:42
20210816,TTA11,LAX,09:50,09:52,SEA,12:35,12:36
20210816,TTA21,SFO,10:05,09:59,SEA,12:15,12:18
20210816,TTA22,SEA,13:35,13:36,SFO,15:45,15:47
20210816,TTA34,SEA,14:15,14:24,PDX,15:15,15:15
20210816,TTA35,PDX,16:15,16:13,SEA,17:15,17:25
20210816,TTA23,SFO,17:35,17:32,SEA,19:45,19:58
20210816,TTA36,SEA,18:15,18:25,PDX,19:15,19:23
20210816,TTA37,PDX,20:15,20:24,SEA,21:15,21:12
20210817,TTA10,SEA,06:10,06:14,LAX,08:55,09:03
20210817,TTA30,SEA,06:15,06:21,PDX,07:15,07:15
20210817,TTA20,SEA,06:30,06:43,SFO,08:40,08:52
20210817,TTA31,PDX,08:15,08:19,SEA,09:15,10:51
20210817,TTA11,LAX,09:50,09:44,SEA,12:35,12:31
20210817,TTA21,SFO,10:05,10:10,SEA,12:15,12:19
20210817,TTA32,SEA,10:15,10:24,PDX,11:15,11:27
20210817,TTA33,PDX,12:15,12:24,SEA,13:15,13:25
20210817,TTA22,SEA,13:35,13:37,SFO,15:45,15:54
20210817,TTA12,SEA,14:05,14:09,LAX,16:50,16:54
20210817,TTA23,SFO,17:35,17:43,SEA,19:45,19:42
20210817,TTA13,LAX,18:05,18:01,SEA,20:50,20:50
20210817,TTA36,SEA,18:15,18:15,PDX,19:15,19:22
20210817,TTA37,PDX,20:15,20:10,SEA,21:15,22:51
20210818,TTA30,SEA,06:15,06:18,PDX,07:15,07:25
20210818,TTA20,SEA,06:30,06:29,SFO,08:40,08:46
20210818,TTA10,SEA,06:10,07:05,LAX,08:55,08:56
20210818,TTA31,PDX,08:15,08:13,SEA,09:15,09:13
20210818,TTA21,SFO,10:05,10:05,SEA,12:15,12:27
20210818,TTA11,LAX,09:50,10:30,SEA,12:35,12:33
20210818,TTA22,SEA,13:35,13:46,SFO,15:45,15:53
20210818,TTA34,SEA,14:15,14:14,PDX,15:15,15:15
20210818,TTA35,PDX,16:15,16:15,SEA,17:15,17:13
20210818,TTA23,SFO,17:35,17:41,SEA,19:45,19:41
20210818,TTA36,SEA,18:15,18:16,PDX,19:15,19:16
20210818,TTA37,PDX,20:15,20:20,SEA,21:15,21:15
20210819,TTA30,SEA,06:15,06:10,PDX,07:15,07:23
20210819,TTA10,SEA,06:10,06:18,LAX,08:55,09:04
20210819,TTA20,SEA,06:30,06:30,SFO,08:40,08:41
20210819,TTA31,PDX,08:15,08:08,SEA,09:15,09:23
20210819,TTA11,LAX,09:50,09:58,SEA,12:35,12:36
20210819,TTA21,SFO,10:05,10:11,SEA,12:15,12:15
20210819,TTA32,SEA,10:15,10:17,PDX,11:15,11:14
20210819,TTA33,PDX,12:15,12:26,SEA,13:15,13:25
20210819,TTA22,SEA,13:35,13:46,SFO,15:45,15:52
20210819,TTA12,SEA,14:05,14:01,LAX,16:50,16:49
20210819,TTA23,SFO,17:35,17:35,SEA,19:45,19:46
20210819,TTA36,SEA,18:15,18:19,PDX,19:15,19:11
20210819,TTA13,LAX,18:05,19:40,SEA,20:50,20:46
20210819,TTA37,PDX,20:15,20:08,SEA,21:15,21:17
20210820,TTA10,SEA,06:10,06:07,LAX,08:55,09:00
20210820,TTA30,SEA,06:15,06:11,PDX,07:15,07:25
20210820,TTA20,SEA,06:30,06:41,SFO,08:40,08:46
20210820,TTA31,PDX,08:15,08:17,SEA,09:15,09:11
20210820,TTA11,LAX,09:50,09:56,SEA,12:35,12:31
20210820,TTA21,SFO,10:05,11:41,SEA,12:15,12:23
20210820,TTA22,SEA,13:35,13:42,SFO,15:45,16:00
20210820,TTA34,SEA,14:15,14:11,PDX,15:15,15:24
20210820,TTA35,PDX,16:15,16:15,SEA,17:15,17:17
20210820,TTA23,SFO,17:35,17:33,SEA,19:45,19:45
20210820,TTA36,SEA,18:15,18:13,PDX,19:15,19:16
20210820,TTA37,PDX,20:15,20:15,SEA,21:15,21:21
20210821,TTA10,SEA,06:10,06:16,LAX,08:55,09:07
20210821,TTA30,SEA,06:15,06:19,PDX,07:15,07:17
20210821,TTA20,SEA,06:30,06:33,SFO,08:40,08:46
20210821,TTA31,PDX,08:15,08:16,SEA,09:15,09:17
20210821,TTA11,LAX,09:50,09:44,SEA,12:35,12:31
20210821,TTA21,SFO,10:05,10:01,SEA,12:15,12:19
20210821,TTA32,SEA,10:15,10:32,PDX,11:15,11:57
20210821,TTA33,PDX,12:15,12:12,SEA,13:15,13:24
20210821,TTA22,SEA,13:35,13:30,SFO,15:45,15:52
20210821,TTA12,SEA,14:05,14:08,LAX,16:50,16:54
20210821,TTA23,SFO,17:35,17:39,SEA,19:45,19:41
20210821,TTA13,LAX,18:05,18:03,SEA,20:50,20:51
20210821,TTA36,SEA,18:15,18:31,PDX,19:15,19:33
20210821,TTA37,PDX,20:15,20:24,SEA,21:15,21:16
20210822,TTA30,SEA,06:15,06:15,PDX,07:15,07:18
20210822,TTA10,SEA,06:10,06:18,LAX,08:55,08:53
20210822,TTA20,SEA,06:30,06:26,SFO,08:40,08:57
20210822,TTA31,PDX,08:15,09:15,SEA,09:15,09:18
20210822,TTA11,LAX,09:50,09:52,SEA,12:35,12:44
20210822,TTA21,SFO,10:05,10:10,SEA,12:15,12:23
20210822,TTA32,SEA,10:15,10:16,PDX,11:15,11:14
20210822,TTA33,PDX,12:15,12:15,SEA,13:15,13:09
20210822,TTA22,SEA,13:35,13:34,SFO,15:45,15:52
20210822,TTA12,SEA,14:05,14:08,LAX,16:50,16:51
20210822,TTA23,SFO,17:35,17:40,SEA,19:45,19:52
20210822,TTA13,LAX,18:05,18:08,SEA,20:50,22:26
20210822,TTA36,SEA,18:15,18:17,PDX,19:15,19:24
20210822,TTA37,PDX,20:15,21:10,SEA,21:15,22:10
20210823,TTA30,SEA,06:15,06:08,PDX,07:15,07:10
20210823,TTA10,SEA,06:10,06:12,LAX,08:55,09:03
20210823,TTA20,SEA,06:30,06:33,SFO,08:40,08:39
20210823,TTA31,PDX,08:15,08:19,SEA,09:15,09:55
20210823,TTA11,LAX,09:50,09:53,SEA,12:35,12:31
20210823,TTA21,SFO,10:05,10:11,SEA,12:15,12:15
20210823,TTA22,SEA,13:35,13:42,SFO,15:45,15:49
20210823,TTA34,SEA,14:15,14:15,PDX,15:15,15:20
20210823,TTA35,PDX,16:15,16:14,SEA,17:15,17:11
20210823,TTA23,SFO,17:35,17:51,SEA,19:45,19:47
20210823,TTA36,SEA,18:15,18:34,PDX,19:15,19:23
20210823,TTA37,PDX,20:15,20:22,SEA,21:15,21:13
20210824,TTA30,SEA,06:15,06:16,PDX,07:15,07:10
20210824,TTA10,SEA,06:10,06:26,LAX,08:55,08:50
20210824,TTA20,SEA,06:30,06:32,SFO,08:40,08:35
20210824,TTA31,PDX,08:15,08:11,SEA,09:15,09:22
20210824,TTA11,LAX,09:50,09:48,SEA,12:35,12:51
20210824,TTA21,SFO,10:05,10:05,SEA,12:15,12:22
20210824,TTA32,SEA,10:15,10:11,PDX,11:15,11:25
20210824,TTA33,PDX,12:15,12:15,SEA,13:15,13:18
20210824,TTA22,SEA,13:35,13:34,SFO,15:45,15:44
20210824,TTA12,SEA,14:05,14:05,LAX,16:50,16:52
20210824,TTA23,SFO,17:35,17:35,SEA,19:45,19:51
20210824,TTA13,LAX,18:05,18:00,SEA,20:50,20:47
20210824,TTA36,SEA,18:15,18:22,PDX,19:15,19:15
20210824,TTA37,PDX,20:15,20:25,SEA,21:15,21:27
20210825,TTA10,SEA,06:10,06:18,LAX,08:55,09:01
20210825,TTA30,SEA,06:15,06:23,PDX,07:15,07:18
20210825,TTA20,SEA,06:30,06:37,SFO,08:40,08:57
20210825,TTA31,PDX,08:15,08:55,SEA,09:15,09:21
20210825,TTA21,SFO,10:05,10:04,SEA,12:15,12:27
20210825,TTA11,LAX,09:50,10:32,SEA,12:35,12:37
20210825,TTA22,SEA,13:35,13:43,SFO,15:45,15:49
20210825,TTA34,SEA,14:15,14:23,PDX,15:15,15:15
20210825,TTA23,SFO,17:35,17:36,SEA,19:45,19:54
20210825,TTA35,PDX,16:15,17:50,SEA,17:15,17:31
20210825,TTA36,SEA,18:15,19:10,PDX,19:15,19:08
20210825,TTA37,PDX,20:15,20:16,SEA,21:15,21:17
20210826,TTA10,SEA,06:10,06:04,LAX,08:55,09:00
20210826,TTA30,SEA,06:15,06:32,PDX,07:15,07:16
20210826,TTA20,SEA,06:30,06:33,SFO,08:40,08:36
20210826,TTA31,PDX,08:15,08:18,SEA,09:15,09:21
20210826,TTA11,LAX,09:50,09:44,SEA,12:35,12:35
20210826,TTA21,SFO,10:05,10:15,SEA,12:15,12:11
20210826,TTA32,SEA,10:15,10:15,PDX,11:15,11:23
20210826,TTA33,PDX,12:15,12:27,SEA,13:15,13:22
20210826,TTA22,SEA,13:35,13:53,SFO,15:45,15:52
20210826,TTA12,SEA,14:05,14:14,LAX,16:50,16:47
20210826,TTA23,SFO,17:35,17:35,SEA,19:45,19:46
20210826,TTA36,SEA,18:15,18:23,PDX,19:15,19:14
20210826,TTA13,LAX,18:05,18:23,SEA,20:50,20:46
20210826,TTA37,PDX,20:15,20:21,SEA,21:15,21:29
20210827,TTA10,SEA,06:10,06:12,LAX,08:55,08:58
20210827,TTA30,SEA,06:15,06:23,PDX,07:15,07:13
20210827,TTA20,SEA,06:30,06:32,SFO,08:40,08:41
20210827,TTA31,PDX,08:15,08:15,SEA,09:15,09:16
20210827,TTA11,LAX,09:50,09:47,SEA,12:35,12:31
20210827,TTA21,SFO,10:05,10:23,SEA,12:15,12:13
20210827,TTA22,SEA,13:35,13:41,SFO,15:45,15:54
20210827,TTA34,SEA,14:15,14:27,PDX,15:15,15:20
20210827,TTA35,PDX,16:15,17:15,SEA,17:15,17:15
